nome_id,rank1930,rank1940,rank1950,rank1960,rank1970,rank1980,rank1990,rank2000,rank2010
36778,0,0,0,0,0,0,0,2800,0
36779,0,0,0,0,0,0,0,2800,0
36780,0,0,0,0,0,0,0,2800,0
36781,0,0,0,0,0,0,0,2800,0
36782,0,0,0,0,0,0,0,2800,0
36783,0,0,0,0,0,0,0,2800,0
36784,0,0,0,0,0,0,0,2800,0
36785,0,0,0,0,0,0,0,2800,0
36786,0,0,0,0,0,0,0,2800,0
36787,0,0,0,0,0,0,0,2800,0
36788,0,0,0,0,0,0,0,2800,0
36789,0,0,0,0,0,0,0,2800,0
36790,0,0,0,0,0,0,0,2800,0
36791,0,0,0,0,0,0,0,2800,0
36792,0,0,0,0,0,0,0,2800,0
36793,0,0,0,0,0,0,0,2800,0
36794,0,0,0,0,0,0,0,2800,0
36795,0,0,0,0,0,0,0,2800,0
36796,0,0,0,0,0,0,0,2800,0
36797,0,1289,1448,1435,1453,2011,2772,2801,0
36798,0,0,0,0,2395,2465,2804,2801,0
36799,0,0,0,1897,2040,2434,2813,2801,0
36800,0,0,0,0,0,0,2822,2801,0
36801,0,0,0,2040,2320,2574,2830,2801,0
36802,845,1207,1412,1634,2016,2449,2835,2801,0
36803,0,0,0,2033,2335,2561,2835,2801,0
36804,0,0,0,1932,2108,2387,2836,2801,0
36805,0,0,0,0,2373,2614,2840,2801,0
36806,0,0,0,0,2348,2578,2841,2801,0
36807,0,0,0,0,2400,2599,2841,2801,0
36808,0,0,1702,1967,2247,2496,2845,2801,0
36809,0,0,1692,1997,2279,2518,2846,2801,0
36810,0,0,0,1996,2248,2497,2847,2801,0
36811,0,0,0,0,2368,2573,2847,2801,0
36812,0,0,0,1985,2257,2547,2848,2801,0
36813,0,0,0,2014,2246,2432,2851,2801,0
36814,0,1222,1450,1511,1833,2348,2852,2801,0
36815,853,1224,1505,1787,2109,2479,2852,2801,0
36816,0,0,1693,2002,2273,2542,2852,2801,0
36817,668,988,1261,1593,2102,2512,2853,2801,0
36818,0,0,0,0,2330,2494,2855,2801,0
36819,0,0,0,0,0,2603,2856,2801,0
36820,0,0,1590,1304,2023,2482,2857,2801,0
36821,0,1286,1588,1895,2189,2554,2859,2801,0
36822,0,0,1690,1949,2273,2577,2859,2801,0
36823,0,0,1656,1948,2218,2530,2860,2801,0
36824,0,0,0,0,2398,2609,2860,2801,0
36825,0,0,0,2038,2329,2568,2861,2801,0
36826,0,0,0,2025,2331,2578,2861,2801,0
36827,0,0,0,0,2337,2580,2861,2801,0
36828,0,1301,1617,1820,2082,2421,2862,2801,0
36829,0,0,1691,1971,2293,2559,2862,2801,0
36830,0,0,0,2044,2359,2591,2862,2801,0
36831,0,1328,1669,1926,2180,2478,2864,2801,0
36832,0,0,1688,1987,2273,2569,2864,2801,0
36833,0,0,0,0,0,2643,2864,2801,0
36834,783,1134,1432,1709,2199,2543,2865,2801,0
36835,0,1329,1661,1951,2250,2574,2865,2801,0
36836,0,1326,1700,1997,2285,2578,2865,2801,0
36837,0,0,0,0,2395,2641,2865,2801,0
36838,0,0,0,0,2340,2524,2866,2801,0
36839,876,1318,1621,1930,2283,2564,2866,2801,0
36840,0,1312,1620,1951,2240,2565,2866,2801,0
36841,0,0,0,2037,2375,2623,2867,2801,0
36842,0,0,0,0,0,2652,2867,2801,0
36843,0,0,0,0,2388,2596,2868,2801,0
36844,0,0,0,0,0,2656,2868,2801,0
36845,0,0,0,0,0,2650,2871,2801,0
36846,0,1278,1568,1860,2177,2540,2873,2801,0
36847,0,0,0,2043,2270,2624,2873,2801,0
36848,0,0,0,0,2381,2632,2873,2801,0
36849,0,0,0,2027,2362,2638,2873,2801,0
36850,0,0,0,0,0,2662,2873,2801,0
36851,0,0,0,0,2344,2523,2874,2801,0
36852,0,0,1696,2030,2330,2569,2874,2801,0
36853,0,0,1699,1995,2284,2541,2875,2801,0
36854,854,1221,1509,1786,2163,2524,2876,2801,0
36855,0,0,0,0,2372,2578,2876,2801,0
36856,0,0,0,2017,2335,2580,2876,2801,0
36857,0,0,0,0,2390,2621,2876,2801,0
36858,0,0,1676,1959,2236,2558,2877,2801,0
36859,0,0,0,0,2361,2591,2877,2801,0
36860,0,0,0,0,2366,2598,2877,2801,0
36861,0,1305,1670,1991,2335,2633,2877,2801,0
36862,0,0,0,2039,2198,2499,2878,2801,0
36863,0,0,0,0,2400,2655,2878,2801,0
36864,0,0,0,2022,2315,2558,2879,2801,0
36865,0,0,0,2031,2350,2550,2880,2801,0
36866,735,979,1272,1633,2116,2563,2880,2801,0
36867,0,0,0,0,2360,2577,2880,2801,0
36868,875,1289,1632,1919,2232,2551,2881,2801,0
36869,0,0,0,0,2398,2642,2882,2801,0
36870,0,0,0,0,0,2648,2882,2801,0
36871,0,0,0,0,0,2657,2882,2801,0
36872,848,1257,1612,1934,2293,2602,2883,2801,0
36873,0,0,0,0,0,2665,2883,2801,0
36874,0,1305,1578,1772,2056,2496,2884,2801,0
36875,0,0,0,0,2382,2623,2884,2801,0
36876,0,0,0,0,2402,2630,2884,2801,0
36877,0,0,0,0,0,2593,2885,2801,0
36878,823,1193,1453,1782,2111,2532,2887,2801,0
36879,0,0,0,0,2355,2589,2887,2801,0
36880,0,0,0,2016,2347,2608,2887,2801,0
36881,0,0,1675,2003,2342,2617,2887,2801,0
36882,0,0,0,0,2385,2619,2887,2801,0
36883,0,0,0,0,2394,2638,2887,2801,0
36884,0,0,0,0,2376,2613,2888,2801,0
36885,0,0,0,2036,2379,2650,2888,2801,0
36886,0,0,1684,2000,2313,2583,2889,2801,0
36887,0,1330,1679,2008,2337,2621,2889,2801,0
36888,0,1322,1689,2004,2349,2635,2889,2801,0
36889,0,0,0,0,2363,2635,2889,2801,0
36890,0,1323,0,2033,2377,2620,2890,2801,0
36891,875,1295,1653,1988,2353,2629,2890,2801,0
36892,0,0,0,0,2401,2672,2890,2801,0
36893,0,0,1699,1993,2310,2608,2891,2801,0
36894,0,0,0,0,0,2633,2891,2801,0
36895,0,0,0,0,0,2674,2891,2801,0
36896,873,1264,1495,1734,2127,2539,2892,2801,0
36897,0,1274,1608,1918,2282,2616,2892,2801,0
36898,0,0,0,0,2385,2652,2892,2801,0
36899,0,0,0,0,2393,2659,2892,2801,0
36900,0,0,0,0,0,2660,2892,2801,0
36901,0,0,0,0,0,0,2892,2801,0
36902,0,0,1698,2013,2313,2600,2893,2801,0
36903,0,0,0,0,2402,2631,2893,2801,0
36904,0,0,0,0,0,2671,2893,2801,0
36905,0,0,0,0,0,2673,2893,2801,0
36906,769,1126,1397,1737,2205,2592,2894,2801,0
36907,0,0,0,0,0,2661,2894,2801,0
36908,0,0,0,0,0,0,2894,2801,0
36909,0,0,0,0,2394,2648,2895,2801,0
36910,0,0,1701,2035,2377,2649,2895,2801,0
36911,0,0,0,0,0,2674,2895,2801,0
36912,0,0,0,0,0,0,2895,2801,0
36913,0,0,1705,1994,2298,2573,2896,2801,0
36914,0,1324,1679,1990,2327,2573,2896,2801,0
36915,0,0,0,0,0,2655,2896,2801,0
36916,0,1319,1687,2007,2359,2657,2896,2801,0
36917,0,0,1654,1976,2365,2658,2896,2801,0
36918,0,0,0,0,0,0,2896,2801,0
36919,0,0,0,2034,2346,2595,2897,2801,0
36920,0,0,0,0,2385,2620,2897,2801,0
36921,0,0,0,0,0,2642,2897,2801,0
36922,0,0,0,0,0,2672,2897,2801,0
36923,0,0,0,0,0,0,2897,2801,0
36924,0,0,0,0,2395,2608,2898,2801,0
36925,0,0,1689,2021,2355,2638,2898,2801,0
36926,0,0,0,0,0,2649,2898,2801,0
36927,0,0,0,0,2402,2655,2898,2801,0
36928,0,0,1701,1987,2280,2592,2900,2801,0
36929,0,0,0,2040,2362,2618,2900,2801,0
36930,0,0,1702,2037,2353,2630,2900,2801,0
36931,0,1318,1681,2012,2359,2643,2900,2801,0
36932,0,0,0,0,2378,2645,2900,2801,0
36933,0,0,0,0,2399,2649,2900,2801,0
36934,0,0,0,0,0,2655,2900,2801,0
36935,876,1318,1673,2017,2375,2660,2900,2801,0
36936,0,0,0,0,0,2664,2900,2801,0
36937,0,0,0,0,0,2671,2900,2801,0
36938,0,0,0,0,0,2674,2900,2801,0
36939,0,0,0,0,0,0,2900,2801,0
36940,0,0,0,2025,2374,2619,2901,2801,0
36941,0,0,0,0,2395,2622,2901,2801,0
36942,0,0,0,0,2389,2641,2901,2801,0
36943,0,0,0,0,2392,2661,2901,2801,0
36944,0,0,0,0,0,2661,2901,2801,0
36945,0,0,0,0,0,2667,2901,2801,0
36946,0,0,0,0,0,0,2901,2801,0
36947,0,0,0,2040,2396,2647,2902,2801,0
36948,0,0,1702,2030,2383,2654,2902,2801,0
36949,0,0,0,0,0,2655,2902,2801,0
36950,0,0,0,0,0,2669,2902,2801,0
36951,0,0,0,0,0,0,2902,2801,0
36952,0,0,1689,2004,2285,2552,2904,2801,0
36953,333,511,946,1468,2100,2599,2904,2801,0
36954,0,0,0,2036,2378,2633,2904,2801,0
36955,0,0,0,0,2388,2642,2904,2801,0
36956,0,0,0,2037,2383,2647,2904,2801,0
36957,0,0,0,0,2378,2651,2904,2801,0
36958,0,0,0,0,0,2654,2904,2801,0
36959,0,0,0,0,0,2655,2904,2801,0
36960,0,0,0,0,0,2662,2904,2801,0
36961,0,0,0,0,2396,2579,2905,2801,0
36962,0,0,0,2038,2374,2631,2905,2801,0
36963,0,0,0,2034,2373,2639,2905,2801,0
36964,0,0,0,0,0,2659,2905,2801,0
36965,0,0,0,0,0,2659,2905,2801,0
36966,0,0,0,0,0,2663,2905,2801,0
36967,0,0,0,0,0,2669,2905,2801,0
36968,0,0,0,0,2376,2609,2906,2801,0
36969,0,0,0,2041,2389,2631,2906,2801,0
36970,0,0,0,0,2361,2646,2906,2801,0
36971,0,0,1705,0,2392,2654,2906,2801,0
36972,0,0,0,2027,2365,2655,2906,2801,0
36973,0,0,0,0,0,2655,2906,2801,0
36974,0,0,0,0,0,2661,2906,2801,0
36975,0,0,0,0,0,2667,2906,2801,0
36976,0,0,1700,2024,2350,2605,2907,2801,0
36977,0,0,0,0,2400,2654,2907,2801,0
36978,0,0,0,0,0,2668,2907,2801,0
36979,0,0,0,0,2395,0,2907,2801,0
36980,0,0,0,0,0,0,2907,2801,0
36981,0,0,0,0,0,0,2907,2801,0
36982,0,0,0,0,0,0,2907,2801,0
36983,0,1328,1684,2005,2343,2634,2908,2801,0
36984,0,0,0,0,0,2664,2908,2801,0
36985,0,0,0,0,0,2670,2908,2801,0
36986,0,0,0,0,0,2672,2908,2801,0
36987,0,0,0,0,0,0,2908,2801,0
36988,0,0,0,0,0,0,2908,2801,0
36989,0,0,0,0,2370,2630,2909,2801,0
36990,0,0,0,0,0,2647,2909,2801,0
36991,0,0,0,0,0,0,2909,2801,0
36992,812,1204,1638,1983,2340,2635,2910,2801,0
36993,0,0,0,2039,2378,2660,2910,2801,0
36994,0,0,0,0,2393,2662,2910,2801,0
36995,0,0,0,0,0,2663,2910,2801,0
36996,0,0,0,0,0,2671,2910,2801,0
36997,0,0,0,0,2398,0,2910,2801,0
36998,0,0,0,2031,2387,2643,2911,2801,0
36999,0,0,0,0,2369,2644,2911,2801,0
37000,0,0,0,0,0,2667,2911,2801,0
37001,0,0,0,0,0,2670,2911,2801,0
37002,0,0,0,0,0,2674,2911,2801,0
37003,0,0,0,0,0,0,2911,2801,0
37004,0,0,0,0,0,0,2911,2801,0
37005,0,0,0,0,0,0,2911,2801,0
37006,0,0,0,0,0,0,2911,2801,0
37007,0,0,0,0,2402,2649,2912,2801,0
37008,0,0,0,0,2397,2654,2912,2801,0
37009,0,0,0,0,0,2660,2912,2801,0
37010,0,0,0,2036,2384,2662,2912,2801,0
37011,0,0,0,0,0,2668,2912,2801,0
37012,0,0,0,0,0,2669,2912,2801,0
37013,0,0,0,0,0,2671,2912,2801,0
37014,0,0,0,0,0,2672,2912,2801,0
37015,0,0,1691,2026,2385,0,2912,2801,0
37016,0,0,0,0,0,0,2912,2801,0
37017,0,0,0,0,0,0,2912,2801,0
37018,0,0,0,0,0,2650,2913,2801,0
37019,0,0,1693,2028,2388,2653,2913,2801,0
37020,0,0,0,0,0,2656,2913,2801,0
37021,0,0,0,0,0,2665,2913,2801,0
37022,0,0,0,0,0,2665,2913,2801,0
37023,0,0,0,0,0,2666,2913,2801,0
37024,0,0,0,0,0,0,2913,2801,0
37025,0,0,0,0,0,0,2913,2801,0
37026,0,0,0,0,0,0,2913,2801,0
37027,0,0,0,0,0,2660,2914,2801,0
37028,0,0,0,0,0,2660,2914,2801,0
37029,0,0,0,0,0,2665,2914,2801,0
37030,0,0,0,2041,2359,2627,2915,2801,0
37031,0,0,0,0,2402,2661,2915,2801,0
37032,0,0,0,0,0,2673,2915,2801,0
37033,0,0,0,0,0,2674,2915,2801,0
37034,0,0,0,0,2398,0,2915,2801,0
37035,0,0,0,0,0,0,2915,2801,0
37036,0,0,1704,2018,2362,2638,2916,2801,0
37037,0,0,0,0,0,2664,2916,2801,0
37038,0,0,0,0,0,2666,2916,2801,0
37039,0,0,0,0,0,2667,2916,2801,0
37040,0,0,0,0,0,0,2916,2801,0
37041,0,0,0,0,0,0,2916,2801,0
37042,858,1240,1542,1897,2240,2619,2917,2801,0
37043,0,0,0,0,2402,2646,2917,2801,0
37044,0,1317,1681,2023,2358,2654,2917,2801,0
37045,0,0,0,0,0,2661,2917,2801,0
37046,0,0,0,0,0,2672,2917,2801,0
37047,0,0,0,0,0,0,2917,2801,0
37048,0,0,0,0,0,0,2917,2801,0
37049,0,0,0,0,0,0,2917,2801,0
37050,0,0,0,0,0,0,2917,2801,0
37051,0,0,0,0,0,0,2917,2801,0
37052,0,0,0,0,0,0,2917,2801,0
37053,0,0,0,0,0,0,2917,2801,0
37054,0,0,0,0,0,2663,2918,2801,0
37055,0,0,0,0,0,2667,2918,2801,0
37056,0,0,0,0,0,2667,2918,2801,0
37057,0,0,0,0,0,2668,2918,2801,0
37058,0,0,0,0,0,0,2918,2801,0
37059,0,0,0,0,0,0,2918,2801,0
37060,0,0,0,0,0,0,2918,2801,0
37061,0,0,0,0,0,0,2918,2801,0
37062,0,0,0,0,0,0,2918,2801,0
37063,0,0,0,0,0,0,2918,2801,0
37064,0,0,0,0,0,0,2918,2801,0
37065,0,0,0,0,2398,2644,2919,2801,0
37066,0,0,0,0,0,0,2919,2801,0
37067,0,0,0,0,0,2665,2920,2801,0
37068,0,0,0,0,2402,2669,2920,2801,0
37069,0,0,0,0,0,0,2920,2801,0
37070,0,0,0,0,0,0,2920,2801,0
37071,0,0,0,0,0,0,2920,2801,0
37072,0,0,0,0,0,0,2920,2801,0
37073,0,0,0,0,0,0,2920,2801,0
37074,0,0,0,0,0,0,2920,2801,0
37075,0,0,1705,2042,2369,2653,2921,2801,0
37076,0,0,0,0,0,2674,2921,2801,0
37077,0,0,0,0,0,0,2921,2801,0
37078,0,0,0,0,0,0,2921,2801,0
37079,0,0,0,0,0,0,2921,2801,0
37080,0,0,0,0,0,0,2921,2801,0
37081,0,0,0,0,2397,2665,2922,2801,0
37082,0,0,0,0,0,2666,2922,2801,0
37083,0,1330,1687,2020,2393,2669,2922,2801,0
37084,0,0,0,0,0,2669,2922,2801,0
37085,0,0,0,0,2396,2670,2922,2801,0
37086,0,0,0,0,0,0,2922,2801,0
37087,0,0,0,0,0,0,2922,2801,0
37088,0,0,0,0,0,0,2922,2801,0
37089,0,0,0,0,0,0,2922,2801,0
37090,0,0,0,0,0,0,2922,2801,0
37091,0,0,0,0,0,0,2922,2801,0
37092,0,0,0,0,0,0,2922,2801,0
37093,0,0,0,0,0,2668,2923,2801,0
37094,0,0,0,0,0,0,2923,2801,0
37095,0,0,0,0,0,0,2923,2801,0
37096,0,0,0,0,0,0,2923,2801,0
37097,0,0,0,0,0,0,2923,2801,0
37098,0,0,0,0,0,2663,2924,2801,0
37099,0,0,0,0,0,2666,2924,2801,0
37100,0,0,0,0,0,2674,2924,2801,0
37101,0,0,0,0,0,0,2924,2801,0
37102,0,0,0,0,0,0,2924,2801,0
37103,0,0,0,0,0,0,2924,2801,0
37104,0,0,0,0,0,0,2924,2801,0
37105,0,0,0,0,0,0,2924,2801,0
37106,0,0,0,0,0,0,2924,2801,0
37107,0,0,0,0,0,0,2924,2801,0
37108,0,0,0,0,0,0,2924,2801,0
37109,0,0,0,0,0,0,2924,2801,0
37110,0,0,0,0,0,0,2924,2801,0
37111,0,0,0,0,0,2664,2925,2801,0
37112,0,0,0,0,0,2669,2925,2801,0
37113,0,0,0,0,0,0,2925,2801,0
37114,0,0,0,0,0,0,2925,2801,0
37115,0,0,0,0,0,0,2925,2801,0
37116,0,0,0,0,0,0,2925,2801,0
37117,0,0,0,2027,2390,2666,2926,2801,0
37118,0,0,0,0,0,0,2926,2801,0
37119,0,0,0,0,0,0,2926,2801,0
37120,0,0,0,0,0,0,2926,2801,0
37121,0,0,0,0,0,0,2926,2801,0
37122,0,0,0,0,0,0,2926,2801,0
37123,0,0,0,0,0,0,2926,2801,0
37124,0,0,0,0,0,0,2926,2801,0
37125,0,0,0,0,0,0,2926,2801,0
37126,0,0,0,0,0,0,2926,2801,0
37127,0,0,0,0,2402,2659,2927,2801,0
37128,0,0,0,2040,2386,2663,2927,2801,0
37129,0,1329,0,2032,2392,2663,2927,2801,0
37130,0,0,0,0,0,2668,2927,2801,0
37131,0,0,0,0,2396,2674,2927,2801,0
37132,0,0,0,0,2401,0,2927,2801,0
37133,0,0,0,0,0,0,2927,2801,0
37134,0,0,0,0,0,0,2927,2801,0
37135,0,0,0,0,0,0,2927,2801,0
37136,0,0,0,0,0,0,2927,2801,0
37137,0,0,0,0,0,0,2927,2801,0
37138,0,0,0,0,0,0,2927,2801,0
37139,0,0,0,0,0,0,2927,2801,0
37140,0,0,0,0,0,0,2927,2801,0
37141,0,0,0,0,0,0,2927,2801,0
37142,0,0,0,0,0,0,2927,2801,0
37143,0,0,0,0,0,0,2927,2801,0
37144,0,0,0,0,0,0,2927,2801,0
37145,0,0,0,0,0,0,2927,2801,0
37146,0,0,0,0,0,2670,2928,2801,0
37147,0,1324,1690,2026,2377,0,2928,2801,0
37148,0,0,0,0,0,0,2928,2801,0
37149,0,0,0,0,0,0,2928,2801,0
37150,0,0,0,0,0,0,2928,2801,0
37151,0,0,0,0,0,0,2928,2801,0
37152,0,0,0,0,0,0,2929,2801,0
37153,0,0,0,0,0,0,2929,2801,0
37154,0,0,0,0,0,0,2929,2801,0
37155,0,0,0,0,0,0,2929,2801,0
37156,0,0,0,0,0,0,2929,2801,0
37157,0,0,0,0,0,0,2929,2801,0
37158,0,0,0,0,0,0,2929,2801,0
37159,0,0,0,0,0,0,2929,2801,0
37160,0,0,0,0,0,0,2929,2801,0
37161,0,0,0,0,0,0,2929,2801,0
37162,0,0,0,0,0,0,2929,2801,0
37163,0,0,0,0,0,2670,2930,2801,0
37164,0,0,0,0,0,0,2930,2801,0
37165,0,0,0,0,0,0,2930,2801,0
37166,0,0,0,0,0,0,2930,2801,0
37167,0,0,0,0,0,0,2930,2801,0
37168,0,0,0,0,0,0,2930,2801,0
37169,0,0,0,0,0,0,2930,2801,0
37170,0,0,0,0,0,0,2930,2801,0
37171,0,0,0,0,0,0,2930,2801,0
37172,0,0,0,0,0,0,2930,2801,0
37173,0,0,0,0,0,2667,0,2801,0
37174,0,0,0,0,0,2670,0,2801,0
37175,0,0,0,0,0,2670,0,2801,0
37176,0,0,0,0,0,2673,0,2801,0
37177,0,1323,1688,2035,2394,0,0,2801,0
37178,0,0,0,2038,2402,0,0,2801,0
37179,0,0,0,0,0,0,0,2801,0
37180,0,0,0,0,0,0,0,2801,0
37181,0,0,0,0,0,0,0,2801,0
37182,0,0,0,0,0,0,0,2801,0
37183,0,0,0,0,0,0,0,2801,0
37184,0,0,0,0,0,0,0,2801,0
37185,0,0,0,0,0,0,0,2801,0
37186,0,0,0,0,0,0,0,2801,0
37187,0,0,0,0,0,0,0,2801,0
37188,0,0,0,0,0,0,0,2801,0
37189,0,0,0,0,0,0,0,2801,0
37190,0,0,0,0,0,0,0,2801,0
37191,0,0,0,0,0,0,0,2801,0
37192,0,0,0,0,0,0,0,2801,0
37193,0,0,0,0,0,0,0,2801,0
37194,0,0,0,0,0,0,0,2801,0
37195,0,0,0,0,0,0,0,2801,0
37196,0,0,0,0,0,0,0,2801,0
37197,0,0,0,0,0,0,0,2801,0
37198,0,0,0,0,0,0,0,2801,0
37199,0,0,0,0,0,0,0,2801,0
37200,0,0,0,0,0,0,0,2801,0
37201,0,0,0,0,0,0,0,2801,0
37202,0,0,0,0,0,0,0,2801,0
37203,0,0,0,0,0,0,0,2801,0
37204,0,0,0,0,0,0,0,2801,0
37205,0,0,0,0,0,0,0,2801,0
37206,0,0,0,0,0,0,0,2801,0
37207,0,0,0,0,0,0,0,2801,0
37208,0,0,0,0,0,0,0,2801,0
37209,0,0,0,0,0,0,0,2801,0
37210,0,0,0,0,0,0,0,2801,0
37211,0,0,0,0,0,0,0,2801,0
37212,0,0,0,0,0,0,0,2801,0
37213,0,0,0,0,0,0,0,2801,0
37214,0,0,0,0,0,0,0,2801,0
37215,0,0,0,0,0,0,0,2801,0
37216,0,0,0,0,0,0,0,2801,0
37217,0,0,0,0,0,0,0,2801,0
37218,0,0,0,0,0,0,0,2801,0
37219,0,0,0,0,0,0,0,2801,0
37220,0,0,0,0,0,0,0,2801,0
37221,0,0,0,0,0,0,0,2801,0
37222,0,0,0,0,0,0,0,2801,0
37223,0,0,0,0,0,0,0,2801,0
37224,0,0,0,0,0,0,0,2801,0
37225,0,0,0,0,0,0,0,2801,0
37226,0,0,0,0,0,0,0,2801,0
37227,0,0,0,0,0,0,0,2801,0
37228,0,0,0,0,0,0,0,2801,0
37229,0,0,0,0,0,0,0,2801,0
37230,0,0,0,0,0,0,0,2801,0
37231,0,0,0,0,0,0,0,2801,0
37232,0,0,0,0,0,0,0,2801,0
37233,0,0,0,0,0,0,0,2801,0
37234,0,0,0,0,0,0,0,2801,0
37235,0,0,0,0,0,0,0,2801,0
37236,0,0,0,0,0,0,0,2801,0
37237,0,0,0,0,0,0,0,2801,0
37238,0,0,0,0,0,0,0,2801,0
37239,0,0,0,0,0,0,0,2801,0
37240,0,0,0,0,0,0,0,2801,0
37241,0,0,0,0,0,0,0,2801,0
37242,0,0,0,0,0,0,0,2801,0
37243,0,0,0,0,0,0,0,2801,0
37244,0,0,0,0,0,0,0,2801,0
37245,0,0,0,0,0,0,0,2801,0
37246,0,0,0,0,0,0,0,2801,0
37247,0,0,0,0,0,0,0,2801,0
37248,0,0,0,0,0,0,0,2801,0
37249,0,0,0,0,0,0,0,2801,0
37250,0,0,0,0,0,0,0,2801,0
37251,0,0,0,0,0,0,0,2801,0
37252,0,0,0,0,0,0,0,2801,0
37253,0,0,0,0,0,0,0,2801,0
37254,0,0,0,0,0,0,0,2801,0
37255,0,0,0,0,0,0,0,2801,0
37256,0,0,0,0,0,0,0,2801,0
37257,0,0,0,0,0,0,0,2801,0
37258,0,0,0,0,0,0,0,2801,0
37259,0,0,0,0,0,0,0,2801,0
37260,0,0,0,0,0,0,0,2801,0
37261,0,0,0,0,0,0,0,2801,0
37262,0,0,0,0,0,0,0,2801,0
37263,0,0,0,0,0,0,0,2801,0
37264,0,0,0,0,0,0,0,2801,0
37265,0,0,0,0,0,0,0,2801,0
37266,0,0,0,0,0,0,0,2801,0
37267,0,0,0,0,0,0,0,2801,0
37268,0,0,0,0,0,0,0,2801,0
37269,0,0,0,0,0,0,0,2801,0
37270,0,0,0,0,0,0,0,2801,0
37271,0,0,0,0,0,0,0,2801,0
37272,0,0,0,0,0,0,0,2801,0
37273,0,0,0,0,0,0,0,2801,0
37274,0,0,0,0,0,0,0,2801,0
37275,0,0,0,0,0,0,0,2801,0
37276,0,0,0,0,0,0,0,2801,0
37277,0,0,0,0,0,0,0,2801,0
37278,0,0,0,0,0,0,0,2801,0
37279,0,0,0,0,0,0,0,2801,0
37280,0,0,0,0,0,0,0,2801,0
37281,0,0,0,0,0,0,0,2801,0
37282,0,0,0,0,0,0,0,2801,0
37283,0,0,0,0,0,0,0,2801,0
37284,0,0,0,0,0,0,0,2801,0
37285,0,0,0,0,0,0,0,2801,0
37286,0,0,0,0,0,0,0,2801,0
37287,0,0,0,0,0,0,0,2801,0
37288,0,0,0,0,0,0,0,2801,0
37289,0,0,0,0,0,0,0,2801,0
37290,0,0,0,0,0,0,0,2801,0
37291,0,0,0,0,0,0,0,2801,0
37292,0,0,0,0,0,0,0,2801,0
37293,0,0,0,0,0,0,0,2801,0
37294,0,0,0,0,0,0,0,2801,0
37295,0,0,0,0,0,0,0,2801,0
37296,0,0,0,0,0,0,0,2801,0
37297,0,0,0,0,0,0,0,2801,0
37298,0,0,0,0,0,0,0,2801,0
37299,0,0,0,0,0,0,0,2801,0
37300,0,0,0,0,0,0,0,2801,0
37301,0,0,0,0,0,0,0,2801,0
37302,0,0,0,0,0,0,0,2801,0
37303,0,0,0,0,0,0,0,2801,0
37304,0,0,0,0,0,0,0,2801,0
37305,0,0,0,0,0,0,0,2801,0
37306,0,0,0,0,0,0,0,2801,0
37307,0,0,0,0,0,0,0,2801,0
37308,0,0,0,0,0,0,0,2801,0
37309,0,0,0,0,0,0,0,2801,0
37310,0,0,0,0,0,0,0,2801,0
37311,0,0,0,0,0,0,0,2801,0
37312,0,0,0,0,0,0,0,2801,0
37313,0,0,0,0,0,0,0,2801,0
37314,0,0,0,0,0,0,0,2801,0
37315,0,0,0,0,0,0,0,2801,0
37316,0,0,0,0,0,0,0,2801,0
37317,0,0,0,0,0,0,0,2801,0
37318,0,0,0,0,0,0,0,2801,0
37319,0,0,0,0,0,0,0,2801,0
37320,0,0,0,0,0,0,0,2801,0
37321,0,0,0,0,0,0,0,2801,0
37322,0,0,0,0,0,0,0,2801,0
37323,0,0,0,0,0,0,0,2801,0
37324,0,0,0,0,0,0,0,2801,0
37325,0,0,0,0,0,0,0,2801,0
37326,0,0,0,0,0,0,0,2801,0
37327,0,0,0,0,0,0,0,2801,0
37328,0,0,0,0,0,0,0,2801,0
37329,0,0,0,0,0,0,0,2801,0
37330,0,0,0,0,0,0,0,2801,0
37331,0,0,0,0,0,0,0,2801,0
37332,0,0,0,2037,2370,2638,2755,2802,0
37333,0,0,0,2014,2269,2496,2816,2802,0
37334,0,0,1670,1957,2235,2468,2822,2802,0
37335,796,1040,1271,1334,1781,2319,2825,2802,0
37336,284,397,750,1095,1815,2408,2830,2802,0
37337,0,0,0,0,0,2597,2836,2802,0
37338,0,0,0,0,2307,2513,2840,2802,0
37339,0,1317,1632,1975,2297,2570,2842,2802,0
37340,0,0,0,0,2371,2573,2844,2802,0
37341,0,0,1680,1969,2229,2398,2845,2802,0
37342,0,1326,1676,1956,2230,2536,2848,2802,0
37343,0,1300,1594,1912,2255,2561,2850,2802,0
37344,0,0,0,2011,2347,2578,2851,2802,0
37345,847,1180,1311,1457,1839,2341,2853,2802,0
37346,0,0,1702,1999,2315,2580,2853,2802,0
37347,0,0,0,0,2393,2626,2853,2802,0
37348,0,0,1701,2022,2364,2621,2855,2802,0
37349,0,0,0,2041,2348,2576,2858,2802,0
37350,0,0,0,0,0,0,2858,2802,0
37351,0,1329,1689,1950,2258,2560,2861,2802,0
37352,0,0,1683,1949,2280,2569,2861,2802,0
37353,0,0,0,2021,2308,2571,2861,2802,0
37354,0,0,0,2020,2323,2534,2864,2802,0
37355,0,0,0,2044,2381,2555,2864,2802,0
37356,0,0,0,0,2353,2564,2865,2802,0
37357,0,0,1687,2010,2318,2555,2868,2802,0
37358,0,1304,1645,1952,2246,2564,2868,2802,0
37359,0,1325,1678,1946,2280,2575,2868,2802,0
